Head,Relation,Tail
Metamfetamine,INTERACTS_WITH,Orphenadrine
Sulfamazone,INTERACTS_WITH,NN344
Darbepoetin alfa,INTERACTS_WITH,Daunorubicin
Methotrimeprazine,INTERACTS_WITH,Doxylamine
Epicillin,INTERACTS_WITH,Phenindione
Calcium polycarbophil,INTERACTS_WITH,Acetyldigoxin
Eplerenone,INTERACTS_WITH,Forasartan
Insulin pork,INTERACTS_WITH,Niacin
Fasudil,INTERACTS_WITH,Tranilast
Naringenin,INTERACTS_WITH,Pazopanib
Nilvadipine,INTERACTS_WITH,Isometheptene
Ag-azithromycin,MANUFACTURED_BY,Angita Pharma Inc.
Calcium carbonate,IN_PRODUCT,4329 First Aid Kit
Cefotaxime,INTERACTS_WITH,Oxalic Acid
Reslizumab,INTERACTS_WITH,Trastuzumab
Bromday,HAS_PRICE,124.071
Beroctocog alfa,INTERACTS_WITH,Menadione
Januvia,HAS_PRICE,484.618
Fluress Liq Oph,MANUFACTURED_BY,Pilkington Barnes Hind
488.15,AVAILABLE_AT,CVS Pharmacy
Tolcapone,MANUFACTURED_BY,"Ingenus Pharmaceuticals, LLC"
Moxisylyte,INTERACTS_WITH,Cadralazine
Brivaracetam,INTERACTS_WITH,Mefloquine
Mitiglinide,INTERACTS_WITH,Melitracen
Cyclizine,INTERACTS_WITH,Benzylpenicilloyl polylysine
Porfiromycin,INTERACTS_WITH,Darbepoetin alfa
Tildipirosin,INTERACTS_WITH,Oleandrin
Docusate,INTERACTS_WITH,Triflupromazine
Magnesium Aluminum Silicate,INTERACTS_WITH,Magnesium sulfate
Aniline,INTERACTS_WITH,Propacetamol
Propyphenazone,INTERACTS_WITH,Propiomazine
Bleomycin,INTERACTS_WITH,Dacarbazine
Quinoline Yellow WS,INTERACTS_WITH,Acebutolol
Technetium Tc-99m arcitumomab,INTERACTS_WITH,Panitumumab
Frovocimab,INTERACTS_WITH,Diethylstilbestrol
Delamanid,INTERACTS_WITH,Oxaliplatin
Chlorphentermine,INTERACTS_WITH,Methyldopa
496.707,AVAILABLE_AT,"Community, a Walgreens Pharmacy"
Ketorolac,INTERACTS_WITH,Procaterol
Cyclopentamine,INTERACTS_WITH,Sulfadicramide
Clocortolone,IN_PRODUCT,Cloderm
Calcium glucoheptonate,INTERACTS_WITH,Ergocalciferol
Iloprost,INTERACTS_WITH,Balsalazide
Mogamulizumab,INTERACTS_WITH,Human immunoglobulin G
Pirbuterol,INTERACTS_WITH,Epoprostenol
Tecemotide,INTERACTS_WITH,Vinorelbine
Elaprase,HAS_PRICE,51637.0
Dapagliflozin,INTERACTS_WITH,Melitracen
BumP DHA,MANUFACTURED_BY,"Centurion Labs, LLC"
spondylitis,TREATED_BY,Celecoxib
Plazomicin,INTERACTS_WITH,Succinylcholine
Bectumomab,INTERACTS_WITH,Technetium Tc-99m arcitumomab
Alpha-1-proteinase inhibitor,INTERACTS_WITH,Calcium chloride
Omega-3 fatty acids,INTERACTS_WITH,Caplacizumab
nasopharyngitis,TREATED_BY,Cetirizine
Osimertinib,INTERACTS_WITH,Zolmitriptan
Dihydroergotamine,INTERACTS_WITH,Angiotensin 1-7
Nemonoxacin,INTERACTS_WITH,Iron Dextran
10.8339,AVAILABLE_AT,Pavilions Pharmacy
Endralazine,INTERACTS_WITH,Promazine
Arotinolol,INTERACTS_WITH,GTS-21
Trapidil,INTERACTS_WITH,Desmoteplase
Methaqualone,INTERACTS_WITH,Metixene
Voriconazole,INTERACTS_WITH,Tolbutamide
Pyrrolnitrin,INTERACTS_WITH,Diphenadione
Eplerenone,INTERACTS_WITH,Naluzotan
Tolevamer,INTERACTS_WITH,Sodium bicarbonate
23103.3,AVAILABLE_AT,Rite Aid
Abatacept,INTERACTS_WITH,Mitomycin
Ox bile extract,INTERACTS_WITH,Demegestone
Diphemanil,INTERACTS_WITH,Quinidine
Chlorpheniramine,INTERACTS_WITH,Milnacipran
Iproniazid,INTERACTS_WITH,Epicaptopril
Phenylephrine,IN_PRODUCT,AcetaFlu NightTime
552.384,AVAILABLE_AT,CVS Pharmacy
98.9738,AVAILABLE_AT,CVS Pharmacy
Bacillus calmette-guerin substrain tice live antigen,INTERACTS_WITH,Alefacept
Fluprednidene,INTERACTS_WITH,Nelarabine
Halofantrine,INTERACTS_WITH,Magaldrate
Ferric hydroxide,INTERACTS_WITH,Pancrelipase
Renzapride,INTERACTS_WITH,Ritanserin
Frovatriptan Succinate,MANUFACTURED_BY,"Glenmark Pharmaceuticals Inc., USA"
Isoprenaline,INTERACTS_WITH,Selexipag
Aveeno Balancing Bar,MANUFACTURED_BY,Johnson & Johnson
Tacrolimus,INTERACTS_WITH,"R,S-Warfarin alcohol"
Kadcyla,MANUFACTURED_BY,"Genentech, Inc."
Dactinomycin,INTERACTS_WITH,Temozolomide
Danazol,INTERACTS_WITH,Ibrutinib
Asasantine Cap,MANUFACTURED_BY,Boehringer Ingelheim (Canada) Ltd Ltee
Pyrazolam,INTERACTS_WITH,Nicardipine
Arbutamine,INTERACTS_WITH,Aliskiren
Benzylpenicillin,INTERACTS_WITH,Ganciclovir
GLPG-0492,INTERACTS_WITH,Pramlintide
2.6356,AVAILABLE_AT,Costco
Methylphenobarbital,INTERACTS_WITH,Mephedrone
Zoledronic acid,INTERACTS_WITH,TNP-470
Interferon alfa-2b,INTERACTS_WITH,Carboplatin
Folic acid,INTERACTS_WITH,Gilteritinib
Metreleptin,INTERACTS_WITH,4-hydroxycoumarin
Voxilaprevir,INTERACTS_WITH,Genistein
enthesopathy,TREATED_BY,Prednisone
Halofantrine,INTERACTS_WITH,Acetylcysteine zinc
Mebutizide,INTERACTS_WITH,Magnesium trisilicate
33.0,AVAILABLE_AT,Albertsons (Sav-on)
Brexanolone,INTERACTS_WITH,Glycopyrronium
Desirudin,INTERACTS_WITH,Tibolone
Benzatropine,INTERACTS_WITH,Bezitramide
Aldoxorubicin,INTERACTS_WITH,Cyclophosphamide
6046.0,AVAILABLE_AT,Vons Pharmacy
Choline C 11,INTERACTS_WITH,Apalutamide
Epirubicin,INTERACTS_WITH,Lenalidomide
Ropivacaine,INTERACTS_WITH,Secobarbital
Peldesine,INTERACTS_WITH,Lithium citrate
Tabalumab,INTERACTS_WITH,Diethylstilbestrol
Paricalcitol,IN_PRODUCT,Paricalcitol
Romidepsin,INTERACTS_WITH,Eperisone
Festuca pratensis pollen,INTERACTS_WITH,Epanolol
Nitroglycerin,INTERACTS_WITH,Propiomazine
Picotamide,INTERACTS_WITH,Certoparin
Thalidomide,INTERACTS_WITH,Imatinib
Konjac mannan,INTERACTS_WITH,Tiotropium
Vardenafil,INTERACTS_WITH,Loperamide
Nafcillin,INTERACTS_WITH,Clomocycline
Eluxadoline,INTERACTS_WITH,Tenoxicam
Chlordiazepoxide,INTERACTS_WITH,Benzatropine
Interferon alfa-2c,INTERACTS_WITH,Terbinafine
Tripelennamine,INTERACTS_WITH,Lisuride
Dimethyl fumarate,INTERACTS_WITH,Penicillamine
Obeticholic acid,INTERACTS_WITH,Ethyl biscoumacetate
Febarbamate,INTERACTS_WITH,Doxylamine
Tecovirimat,INTERACTS_WITH,Eltrombopag
Dichlorvos,INTERACTS_WITH,Hexobarbital
Tasimelteon,INTERACTS_WITH,Buprenorphine
104.929,AVAILABLE_AT,Albertsons (Sav-on)
Glutaric Acid,INTERACTS_WITH,Caprylic acid
Levopropoxyphene,INTERACTS_WITH,Acetazolamide
Pivagabine,INTERACTS_WITH,Sodium oxybate
Cafedrine,INTERACTS_WITH,Mephedrone
Etaracizumab,INTERACTS_WITH,NAV 1800
Bicifadine,INTERACTS_WITH,Gatifloxacin
Niperotidine,INTERACTS_WITH,Levothyroxine
Pralidoxime,INTERACTS_WITH,Magnesium salicylate
Phenprobamate,INTERACTS_WITH,Hexocyclium
Magnesium,INTERACTS_WITH,Thonzylamine
Omapatrilat,INTERACTS_WITH,Mecamylamine
Nizofenone,INTERACTS_WITH,Nadolol
Oxaprozin,INTERACTS_WITH,Phenmetrazine
Moclobemide,INTERACTS_WITH,Morniflumate
"Animal Allergens, AP Horse Hair and Dander",MANUFACTURED_BY,Jubilant Hollisterstier Llc
Methyclothiazide,INTERACTS_WITH,Sulfadiazine
Etafedrine,IN_PRODUCT,Dalmacol
Pregabalin,INTERACTS_WITH,Nimodipine
Strontium ranelate,INTERACTS_WITH,Sarecycline
Activated Charcoal Powder,MANUFACTURED_BY,Laboratoire Leo Desilets M.H. Inc
Vicriviroc,INTERACTS_WITH,Fluoxetine
Etanercept,INTERACTS_WITH,Infliximab
Lorazepam,INTERACTS_WITH,Buclizine
Acarbose,INTERACTS_WITH,Lofepramine
39.318,AVAILABLE_AT,Pavilions Pharmacy
Mycophenolate mofetil,INTERACTS_WITH,Ibritumomab tiuxetan
9-Deazaguanine,INTERACTS_WITH,Regadenoson
Upadacitinib,INTERACTS_WITH,Saquinavir
Piracetam,INTERACTS_WITH,Balsalazide
Vardenafil,INTERACTS_WITH,Naloxegol
Clopidogrel Ratiopharm,HAS_PRICE,4.162
St. John's Wort,INTERACTS_WITH,Citalopram
Xamoterol,INTERACTS_WITH,Lercanidipine
Blinatumomab,INTERACTS_WITH,Tretinoin
Toloxatone,INTERACTS_WITH,Dextromethorphan
Cephalosporin analog,INTERACTS_WITH,Eslicarbazepine acetate
Ibuprofen,INTERACTS_WITH,Clenbuterol
Isoprenaline,INTERACTS_WITH,Telmisartan
Amifampridine,INTERACTS_WITH,Dolasetron
Ertugliflozin,INTERACTS_WITH,Dosulepin
Zuretinol acetate,INTERACTS_WITH,Rolitetracycline
Regranex,HAS_PRICE,1206.59
Pipotiazine,INTERACTS_WITH,Buprenorphine
Dinutuximab,INTERACTS_WITH,Tositumomab
Remeron,HAS_PRICE,4.246
Proxibarbal,INTERACTS_WITH,Citalopram
Potassium Guaiacolsulfonate,INTERACTS_WITH,Ardeparin
Olanzapine Teva,HAS_PRICE,103.4
Vadastuximab Talirine,INTERACTS_WITH,Matuzumab
"Thyroid, porcine",INTERACTS_WITH,Hexestrol
45.2,AVAILABLE_AT,Pavilions Pharmacy
31.2016,AVAILABLE_AT,Pavilions Pharmacy
Pseudomonas infection,TREATED_BY,Tobramycin
Tacalcitol,INTERACTS_WITH,Calcium
C Wafer 500 Chewable 500mg,MANUFACTURED_BY,Nu Life Nutrition Ltd.
Sulfapyridine,INTERACTS_WITH,Insulin beef
Trimethoprim,INTERACTS_WITH,Irbesartan
Naluzotan,INTERACTS_WITH,Felodipine
Ferric maltol,INTERACTS_WITH,Enrofloxacin
Secale cereale pollen,INTERACTS_WITH,Celiprolol
Felodipine,INTERACTS_WITH,Fenozolone
Florbetaben (18F),INTERACTS_WITH,Cefoxitin
Lofentanil,INTERACTS_WITH,Nicomorphine
Lanthanum carbonate,INTERACTS_WITH,Sarecycline
Levocetirizine,INTERACTS_WITH,Paroxetine
Digox,MANUFACTURED_BY,Lake Erie Medical Dba Quality Care Produts Llc
Dantrolene,INTERACTS_WITH,Niguldipine
Enlon Plus,MANUFACTURED_BY,Mylan Institutional
Cisatracurium,INTERACTS_WITH,Botulinum Toxin Type B
Diethylnorspermine,INTERACTS_WITH,Eletriptan
Zincfrin A,MANUFACTURED_BY,"Alcon, Inc."
Iloperidone,INTERACTS_WITH,Tienilic acid
Heptabarbital,INTERACTS_WITH,Nabilone
171.248,AVAILABLE_AT,Albertsons (Sav-on)
Sulfaisodimidine,INTERACTS_WITH,Rivoglitazone
Esketamine,INTERACTS_WITH,Profenamine
systemic-onset juvenile idiopathic arthritis,TREATED_BY,Prednisolone
N-methylnicotinamide,INTERACTS_WITH,Foscarnet
Hygromycin B,INTERACTS_WITH,Metildigoxin
Chlordiazepoxide,INTERACTS_WITH,Ethanol
Zalutumumab,INTERACTS_WITH,TNX-901
360.97,AVAILABLE_AT,Costco
Insulin peglispro,INTERACTS_WITH,Peginterferon alfa-2b
Quinacrine,INTERACTS_WITH,Choline
Betamethasone,INTERACTS_WITH,Abetimus
Nymalize,HAS_PRICE,1477.47
Mitoxantrone,INTERACTS_WITH,Oxaliplatin
Magnesium cation,INTERACTS_WITH,Diphenhydramine
breast cancer,TREATED_BY,Idarubicin
Tulobuterol,INTERACTS_WITH,Treprostinil
Olaptesed Pegol,INTERACTS_WITH,Pegnivacogin
Pirfenidone,IN_PRODUCT,Esbriet
164.06,AVAILABLE_AT,Rite Aid
Tucatinib,INTERACTS_WITH,Mifepristone
Droxicam,INTERACTS_WITH,Mephentermine
Cisatracurium,INTERACTS_WITH,Clomocycline
Apomab,INTERACTS_WITH,Girentuximab
Doxofylline,INTERACTS_WITH,Salsalate
Abilify,MANUFACTURED_BY,TYA Pharmaceuticals
Zonisamide,INTERACTS_WITH,Nitroprusside
Zinc gluconate,INTERACTS_WITH,Triethylenetetramine
gamma-Hydroxybutyric acid,INTERACTS_WITH,Oxyphenonium
Nelarabine,INTERACTS_WITH,Etoposide
Haldol,HAS_PRICE,15.9688
Salicylic acid,IN_PRODUCT,24 Hour Pimple Punisher
Betamethasone,INTERACTS_WITH,Decitabine
Omeprazole,INTERACTS_WITH,Sulpiride
Thiethylperazine,INTERACTS_WITH,Rotigotine
Almasilate,INTERACTS_WITH,Butaperazine
Simethicone,MANUFACTURED_BY,Contract Pharmacal Corp.
Ammonium chloride,INTERACTS_WITH,Moexipril
bacterial pneumonia,TREATED_BY,Cefuroxime
Minocycline,IN_PRODUCT,Solodyn
Levetiracetam Sun,HAS_PRICE,8.8
Gliquidone,INTERACTS_WITH,Levofloxacin
Naltrexone,INTERACTS_WITH,Diphenoxylate
Brodalumab,INTERACTS_WITH,Mechlorethamine
Novocain Liq 2%,MANUFACTURED_BY,Sanofi
maturity-onset diabetes of the young type 2,TREATED_BY,Repaglinide
Phthalylsulfathiazole,INTERACTS_WITH,Gemigliptin
Vibrio cholerae CVD 103-HgR strain live antigen,INTERACTS_WITH,Cyclosporine
Levosalbutamol,IN_PRODUCT,Levalbuterol
Treprostinil,INTERACTS_WITH,Buspirone
Tolazamide,INTERACTS_WITH,Epitizide
Naratriptan,INTERACTS_WITH,Indenolol
Stimate,HAS_PRICE,774.208
Nexium Control,HAS_PRICE,12.21
Topiramate,INTERACTS_WITH,Flavoxate
Iloperidone,INTERACTS_WITH,Diazoxide
Juglans regia pollen,IN_PRODUCT,English Walnut Pollen
Cafedrine,INTERACTS_WITH,Benzphetamine
129.444,AVAILABLE_AT,Pavilions Pharmacy
Fluor-Op,HAS_PRICE,30.65
Isometheptene,INTERACTS_WITH,Ambrisentan
Belimumab,INTERACTS_WITH,Methylprednisolone
IPH 2101,INTERACTS_WITH,NAV 1800
Genistein,INTERACTS_WITH,Abiraterone
5489.79,AVAILABLE_AT,Costco
Dexibuprofen,INTERACTS_WITH,4-Methoxyamphetamine
IMC-1C11,INTERACTS_WITH,Infliximab
Chromic chloride,INTERACTS_WITH,Cefmetazole
Danazol,INTERACTS_WITH,Phenformin
Methyldopa,INTERACTS_WITH,PF-00610355
Cidofovir,INTERACTS_WITH,Cevimeline
Iohexol,INTERACTS_WITH,Ethosuximide
Xenon,INTERACTS_WITH,Lisinopril
Alphaprodine,INTERACTS_WITH,Nicomorphine
interstitial lung disease,TREATED_BY,Mycophenolate mofetil
Paricalcitol,INTERACTS_WITH,Metildigoxin
Iferanserin,INTERACTS_WITH,Sibutramine
Parathyroid hormone,INTERACTS_WITH,Methylenedioxyethamphetamine
20.0,AVAILABLE_AT,HealthWarehouse
Ethylmorphine,INTERACTS_WITH,Dronabinol
Hydergine LC,MANUFACTURED_BY,Novartis
Doxylamine,INTERACTS_WITH,Botulinum Toxin Type B
Gitoformate,INTERACTS_WITH,Tilmicosin
Pregabalin Sandoz Gmbh,HAS_PRICE,415.26
Fluorouracil,INTERACTS_WITH,Penicillamine
Phentolamine,INTERACTS_WITH,Dexmethylphenidate
Colesevelam,INTERACTS_WITH,Ezetimibe
Fluasterone,INTERACTS_WITH,Clocortolone acetate
Elagolix,INTERACTS_WITH,Celecoxib
Air,MANUFACTURED_BY,Industrial Gas Distributors Inc
Isosulfan blue,INTERACTS_WITH,Etodolac
Phenoxybenzamine,INTERACTS_WITH,Hexamethonium
Trodelvy,MANUFACTURED_BY,"Immunomedics, Inc."
Vecuronium,INTERACTS_WITH,Buprenorphine
Dactinomycin,INTERACTS_WITH,Capecitabine
Elagolix,INTERACTS_WITH,Teriflunomide
Apixaban,INTERACTS_WITH,Melagatran
Iprindole,INTERACTS_WITH,Ambrisentan
Undecylenic acid,IN_PRODUCT,Cvs Maximum Strength Anti Fungal Pen 25
Nitrazepam,INTERACTS_WITH,Milnacipran
Ceftin,HAS_PRICE,15.86
Trexbrom,MANUFACTURED_BY,"Capellon Pharmaceuticals, LLC"
Omarigliptin,INTERACTS_WITH,Octreotide
Raloxifene,INTERACTS_WITH,Aminohippuric acid
Pentaerythritol tetranitrate,INTERACTS_WITH,Nabumetone
Prednisolone hemisuccinate,INTERACTS_WITH,Protokylol
anxiety,TREATED_BY,Zolpidem
Ursodeoxycholic acid,INTERACTS_WITH,Pentosan polysulfate
Phenylbutyric acid,INTERACTS_WITH,Delavirdine
Coagulation Factor IX (Recombinant),INTERACTS_WITH,Parnaparin
Bosutinib,INTERACTS_WITH,Eribulin
Terconazole,IN_PRODUCT,Terazol 3
Sodium ferric gluconate complex,IN_PRODUCT,Ferrlecit
Isosorbide,INTERACTS_WITH,Molsidomine
Aplenzin,HAS_PRICE,4671.34
Indusatumab vedotin,INTERACTS_WITH,Enokizumab
Clorazepic acid,INTERACTS_WITH,Methotrimeprazine
kidney infection,TREATED_BY,Ciprofloxacin
Ethiodized oil,IN_PRODUCT,Lipiodol Ultra-Fluide
Plerixafor,INTERACTS_WITH,Cephalexin
schizophreniform disorder,TREATED_BY,Prochlorperazine
Imidazole salicylate,INTERACTS_WITH,Ziprasidone
Mercaptopurine,INTERACTS_WITH,Cisplatin
Daunorubicin,INTERACTS_WITH,Nelarabine
Enfortumab vedotin,INTERACTS_WITH,Dronedarone
Melagatran,INTERACTS_WITH,Sulfasalazine
Phenindione,INTERACTS_WITH,Dexamethasone
59.3964,AVAILABLE_AT,Albertsons (Sav-on)
Lubiprostone,INTERACTS_WITH,Paroxetine
Gadoxetic acid,INTERACTS_WITH,Atazanavir
Bisoprolol,INTERACTS_WITH,Midodrine
Siponimod,IN_PRODUCT,Mayzent
Niclosamide,INTERACTS_WITH,Olanzapine
Morus alba pollen,IN_PRODUCT,Treatment Set TS331810
Tucatinib,INTERACTS_WITH,Choline salicylate
Valaciclovir,INTERACTS_WITH,Benzoic acid
Flunarizine,INTERACTS_WITH,Lithium citrate
Esmolol,INTERACTS_WITH,Insulin lispro
Dibenzepin,INTERACTS_WITH,Bosentan
Sifalimumab,INTERACTS_WITH,Gemtuzumab ozogamicin
Dihydromorphine,INTERACTS_WITH,Indalpine
Glycate,MANUFACTURED_BY,"Carwin Associates, Inc"
82.31,AVAILABLE_AT,Pavilions Pharmacy
2.5% Travasol Amino Acid Injection With Electrolytes In 10% Dextrose Clinimix,MANUFACTURED_BY,Baxter Corporation Clintec Nutrition Division
Carbenicillin,INTERACTS_WITH,p-Coumaric acid
Azapropazone,INTERACTS_WITH,Dutasteride
Hepatitis A Vaccine,INTERACTS_WITH,Tioguanine
Naptumomab Estafenatox,INTERACTS_WITH,Ustekinumab
Xylometazoline,INTERACTS_WITH,Xipamide
Deacetoxycephalosporin C,INTERACTS_WITH,Levetiracetam
Influenza A virus A/Uruguay/716/2007(H3N2) antigen (propiolactone inactivated),INTERACTS_WITH,Peginterferon alfa-2b
Cefacetrile,INTERACTS_WITH,Cefmetazole
Acetaminophen,INTERACTS_WITH,Tesevatinib
neuromyelitis optica,TREATED_BY,Rituximab
1-(c14-c18 esteroyl)-2-docosahexanoyl-sn-glycero-3-phosphoethanolamine,IN_PRODUCT,OB Complete Gold
Amcinonide,INTERACTS_WITH,Glipizide
Imitrex,HAS_PRICE,19.5296
Novobiocin,INTERACTS_WITH,Cefacetrile
Alprenolol,INTERACTS_WITH,Insulin argine
Obiltoxaximab,INTERACTS_WITH,IMC-1C11
Amineptine,INTERACTS_WITH,Debrisoquine
Phenobarbital,INTERACTS_WITH,Nabilone
TD-8954,INTERACTS_WITH,Glycopyrronium
16.454,AVAILABLE_AT,Vons Pharmacy
Vapreotide,INTERACTS_WITH,Aripiprazole lauroxil
Technetium Tc-99m oxidronate,INTERACTS_WITH,Cyclosporine
Glembatumumab vedotin,INTERACTS_WITH,Rozrolimupab
m-Chlorophenylpiperazine,INTERACTS_WITH,Milnacipran
Telavancin,INTERACTS_WITH,Ibutilide
Selinexor,INTERACTS_WITH,Tenofovir alafenamide
Aqua Velva Antiperspirant,MANUFACTURED_BY,Glaxosmithkline Inc
Menadione,INTERACTS_WITH,Aprotinin
Thonzylamine,INTERACTS_WITH,Dextromoramide
Pentazocine,INTERACTS_WITH,MMDA
Idarubicin,INTERACTS_WITH,Methotrexate
Drospirenone and Ethinyl estradiol,MANUFACTURED_BY,Accord Healthcare Limited
Potassium hydroxide,INTERACTS_WITH,Azilsartan medoxomil
Xanthine,INTERACTS_WITH,Mephentermine
Latanoprostene bunod,INTERACTS_WITH,Salicylic acid
Iratumumab,INTERACTS_WITH,Cetuximab
Lorpiprazole,INTERACTS_WITH,Perospirone
Ethinylestradiol,INTERACTS_WITH,Ranolazine
sepsis,TREATED_BY,Ertapenem
Zyclara,HAS_PRICE,328.015
Carbidopa,INTERACTS_WITH,Nabumetone
Sulfamethoxypyridazine,INTERACTS_WITH,Glyburide
Everolimus,INTERACTS_WITH,Fluorouracil
Pegaptanib,INTERACTS_WITH,Icosapent
Ethchlorvynol,INTERACTS_WITH,Seproxetine
Remoxipride,INTERACTS_WITH,Profenamine
Procaine benzylpenicillin,INTERACTS_WITH,Dicoumarol
Flucloxacillin,INTERACTS_WITH,Rolitetracycline
Stanolone,INTERACTS_WITH,Lobeglitazone
Penicillamine,INTERACTS_WITH,Clofarabine
Ethynodiol diacetate,INTERACTS_WITH,Prednisolone
100% Pure Everywhere Sunscreen SPF 30,MANUFACTURED_BY,Purity Cosmetics
Gadopentetic acid,INTERACTS_WITH,Sulfasalazine
Neosaxitoxin,INTERACTS_WITH,Methadone
Diclofenamide,INTERACTS_WITH,Nicorandil
AICA ribonucleotide,INTERACTS_WITH,Lomefloxacin
Dronabinol,INTERACTS_WITH,Cetirizine
Lithium cation,INTERACTS_WITH,Pramipexole
chronic lymphocytic leukemia,TREATED_BY,Vincristine
"(1,2,6,7-3H)Testosterone",INTERACTS_WITH,Monteplase
Blinatumomab,INTERACTS_WITH,Bevacizumab
sinusitis,TREATED_BY,Levofloxacin
Bismuth subcitrate potassium,INTERACTS_WITH,Trifluoperazine
All Day Skin Relief with Colloidal Oats,MANUFACTURED_BY,Lantern Enterprises Ltd.
collagen disease,TREATED_BY,Prednisone
Welchol,HAS_PRICE,62.7
Labetuzumab govitecan,INTERACTS_WITH,Tositumomab
Mixed Molds,MANUFACTURED_BY,"ALK-Abello, Inc."
Methysergide,INTERACTS_WITH,Endralazine
Bevacizumab zirconium Zr-89,INTERACTS_WITH,Natalizumab
Avelox,HAS_PRICE,16.3231
Dydrogesterone,INTERACTS_WITH,Coumarin
Pivmecillinam,INTERACTS_WITH,Netilmicin
Technetium Tc-99m ciprofloxacin,INTERACTS_WITH,Pentamidine
Influenza A virus A/Victoria/210/2009 X-187 (H3N2) hemagglutinin antigen (formaldehyde inactivated),INTERACTS_WITH,Pegaspargase
Cefodizime,INTERACTS_WITH,Salsalate
Poractant alfa,INTERACTS_WITH,Dexmedetomidine
Ketotifen,INTERACTS_WITH,Propafenone
Benmoxin,INTERACTS_WITH,Oxyphenbutazone
Testosterone undecanoate,INTERACTS_WITH,Sulfinpyrazone
Epoetin delta,INTERACTS_WITH,Vindesine
Sultopride,INTERACTS_WITH,Hydrocodone
Gris-PEG,HAS_PRICE,119.358
Ketoconazole,INTERACTS_WITH,Acenocoumarol
Odanacatib,INTERACTS_WITH,Isavuconazole
Balminil Nasal Ointment,MANUFACTURED_BY,Rougier Pharma Division Of Ratiopharm Inc
atrial flutter,TREATED_BY,Amiodarone
327.636,AVAILABLE_AT,Pavilions Pharmacy
Fluindione,INTERACTS_WITH,Disulfiram
Calcium silicate,INTERACTS_WITH,Trifluoperazine
Nioxin Scalp Shield Sunscreen 20 SPF,MANUFACTURED_BY,Procter And Gamble
Roxithromycin,INTERACTS_WITH,Perflutren
325.587,AVAILABLE_AT,Albertsons (Sav-on)
Linagliptin,INTERACTS_WITH,Everolimus
5676.61,AVAILABLE_AT,Ralphs
Fenofibrate,INTERACTS_WITH,Ezetimibe
Thyrotropin,INTERACTS_WITH,Procaterol
Benmoxin,INTERACTS_WITH,Orphenadrine
Alclofenac,INTERACTS_WITH,Oxymetazoline
BIIB015,INTERACTS_WITH,Cetuximab
Ethacrynic acid,MANUFACTURED_BY,Agnitio Inc.
Doramectin,INTERACTS_WITH,Levomilnacipran
Liraglutide,INTERACTS_WITH,Delafloxacin
Fluvastatin,INTERACTS_WITH,Fentanyl
Lactulose,INTERACTS_WITH,Biperiden
Zanamivir,INTERACTS_WITH,Salsalate
Sulfadoxine,INTERACTS_WITH,Ketoprofen
Fluocinolone acetonide,INTERACTS_WITH,Pirfenidone
Inclacumab,INTERACTS_WITH,Methallenestril
Leuprolide,INTERACTS_WITH,Corifollitropin alfa
Frovatriptan,INTERACTS_WITH,Moexipril
Ascorbic acid,INTERACTS_WITH,Estradiol acetate
Bexarotene,INTERACTS_WITH,Triamcinolone
433.37,AVAILABLE_AT,Walmart Neighborhood Market
16.4,AVAILABLE_AT,Walgreens
Paraldehyde,INTERACTS_WITH,Fluvoxamine
Rufinamide,INTERACTS_WITH,Pramipexole
Carbetocin,INTERACTS_WITH,"7,8-Dichloro-1,2,3,4-tetrahydroisoquinoline"
Piperazine,INTERACTS_WITH,Troglitazone
Odalasvir,INTERACTS_WITH,BCG vaccine
Rhein,INTERACTS_WITH,Venlafaxine
Ceritinib,INTERACTS_WITH,Oxprenolol
Temocapril,INTERACTS_WITH,Amifostine
Sarilumab,INTERACTS_WITH,Bevacizumab
Relebactam,INTERACTS_WITH,Liothyronine
Belbuca,MANUFACTURED_BY,BioDelivery Sciences International Inc
Buflomedil,INTERACTS_WITH,Obeticholic acid
Melevodopa,INTERACTS_WITH,Methotrimeprazine
Alphacetylmethadol,INTERACTS_WITH,MMDA
Cocoa butter,IN_PRODUCT,Averteax
Evening primrose oil,INTERACTS_WITH,Icosapent
Fluvastatin,IN_PRODUCT,Lescol XL
Camptothecin,INTERACTS_WITH,Progesterone
Amodiaquine,INTERACTS_WITH,Perphenazine enanthate
Diazoxide,INTERACTS_WITH,Bevantolol
Corifollitropin alfa,INTERACTS_WITH,Lumiracoxib
Cleocin-T,HAS_PRICE,84.16
6-Deoxyerythronolide B,INTERACTS_WITH,Repaglinide
Lorcaserin,INTERACTS_WITH,Fluindione
Treatment Set TS340826,MANUFACTURED_BY,"Antigen Laboratories, Inc."
INGN 225,INTERACTS_WITH,Phenylalanine
Interferon beta-1a,INTERACTS_WITH,Conjugated estrogens
Trilostane,INTERACTS_WITH,Decitabine
dental abscess,TREATED_BY,Metronidazole
"Pollens - Trees, Linden Basswood Tilia americana",MANUFACTURED_BY,Jubilant Hollisterstier Llc
Depatuxizumab,INTERACTS_WITH,Panitumumab
Protein S human,INTERACTS_WITH,Salsalate
Alloin,INTERACTS_WITH,Dicyclomine
Ketoconazole,INTERACTS_WITH,Levomilnacipran
Ethylmorphine,INTERACTS_WITH,Etorphine
Flecainide,INTERACTS_WITH,Cyclandelate
Insulin lispro,INTERACTS_WITH,Butriptyline
Octisalate,IN_PRODUCT,07 Balancing Foundation SPF 15
