Head,Relation,Tail
Octisalate,IN_PRODUCT,1000 Roses Daily Shade Facial SPF 18
Fluorouracil,INTERACTS_WITH,Dacarbazine
Triamcinolone,INTERACTS_WITH,Bleomycin
Emepronium,INTERACTS_WITH,Droperidol
Emibetuzumab,INTERACTS_WITH,Polyestradiol phosphate
Thiopropazate,INTERACTS_WITH,Metoclopramide
Osilodrostat,INTERACTS_WITH,Cilostazol
Flupirtine,INTERACTS_WITH,Zomepirac
Albinterferon Alfa-2B,INTERACTS_WITH,Zolpidem
Tenoxicam,INTERACTS_WITH,Frovatriptan
Setrusumab,INTERACTS_WITH,Zeranol
Treatment Set TS128873,MANUFACTURED_BY,"Antigen Laboratories, Inc."
Pheneturide,INTERACTS_WITH,Desvenlafaxine
Acotiamide,INTERACTS_WITH,Hexafluronium
Darolutamide,INTERACTS_WITH,Fusidic acid
Prednisolone phosphate,IN_PRODUCT,Orapred
Bleselumab,INTERACTS_WITH,Antithymocyte immunoglobulin (rabbit)
Orvepitant,INTERACTS_WITH,Trospium
Rimegepant,INTERACTS_WITH,Morphine
GW842166,INTERACTS_WITH,Methscopolamine bromide
36.29,AVAILABLE_AT,Ralphs
Lasmiditan,INTERACTS_WITH,Profenamine
Aniracetam,INTERACTS_WITH,Paraldehyde
Ethchlorvynol,INTERACTS_WITH,Nefazodone
Technetium Tc-99m arcitumomab,INTERACTS_WITH,IMC-1C11
Delorazepam,INTERACTS_WITH,Oxybutynin
11 Tree Pollen Mix,MANUFACTURED_BY,"Greer Laboratories, Inc."
Benperidol,INTERACTS_WITH,Ethanol
Zyflo,HAS_PRICE,4424.99
Deoxycholic acid,INTERACTS_WITH,Amediplase
hepatitis,TREATED_BY,Ribavirin
Metenolone,INTERACTS_WITH,Deflazacort
Patent Blue,INTERACTS_WITH,Metoprolol
Concizumab,INTERACTS_WITH,Trastuzumab emtansine
Magnesium levulinate,INTERACTS_WITH,Enrofloxacin
Herbon Berry Buddies/Watermelon Goodypops,MANUFACTURED_BY,Purity Life Division of SunOpta
Landogrozumab,INTERACTS_WITH,Zeranol
Rufinamide,INTERACTS_WITH,Dextromethorphan
4.25% Travasol Amino Acid Injection With Electrolytes In 20% Dextrose,MANUFACTURED_BY,Baxter Corporation Clintec Nutrition Division
Pinus ponderosa pollen,IN_PRODUCT,Yellow Pine Pollen
Proxibarbal,INTERACTS_WITH,Trihexyphenidyl
Ubrogepant,INTERACTS_WITH,Telithromycin
Stanozolol,INTERACTS_WITH,Insulin glargine
Iproclozide,INTERACTS_WITH,Dicoumarol
Secretin porcine,INTERACTS_WITH,Escitalopram
gram-negative bacterial infection,TREATED_BY,Chlorhexidine
Sodium sulfate,INTERACTS_WITH,Solifenacin
Arecoline,INTERACTS_WITH,Perindopril
Magnesium glycinate,INTERACTS_WITH,Diphenidol
Zanamivir,INTERACTS_WITH,Atazanavir
Metenolone,INTERACTS_WITH,Fluocortolone
Troglitazone,INTERACTS_WITH,Hydroflumethiazide
Azficel-T,INTERACTS_WITH,Diflunisal
543.757,AVAILABLE_AT,Albertsons (Sav-on)
MK-212,INTERACTS_WITH,Benzquinamide
Erythromycin,INTERACTS_WITH,Avanafil
Mucor Mixture,MANUFACTURED_BY,"Antigen Laboratories, Inc."
115.68,AVAILABLE_AT,Walgreens
Norelgestromin,INTERACTS_WITH,Exenatide
Gosogliptin,INTERACTS_WITH,Lipoic acid
Starlix,HAS_PRICE,30.0501
Scopolamine,INTERACTS_WITH,Desvenlafaxine
Plerixafor,INTERACTS_WITH,Piroxicam
"Sodium phosphate, dibasic",INTERACTS_WITH,Doxylamine
FLUZONE High-Dose,MANUFACTURED_BY,Sanofi Pasteur Limited
Alizapride,INTERACTS_WITH,Dihydroergocryptine
Dexrabeprazole,INTERACTS_WITH,Iron Dextran
Sulprostone,INTERACTS_WITH,Ebselen
Prednisolone,INTERACTS_WITH,Dacarbazine
Tetrabenazine,INTERACTS_WITH,Lithium cation
Valproate bismuth,INTERACTS_WITH,Clopenthixol
Pyridostigmine,IN_PRODUCT,Pyridostigmine Bromide
Steglatro,HAS_PRICE,302.854
Methoxy PEG-12 retinamide,IN_PRODUCT,ISA KNOX X2D2 WRINKLE Serum
Rufinamide,INTERACTS_WITH,Paraldehyde
Cefepime,INTERACTS_WITH,Tacrolimus
Tienilic acid,INTERACTS_WITH,Phendimetrazine
Calaspargase pegol,INTERACTS_WITH,Estradiol
Octinoxate,INTERACTS_WITH,Methotrexate
Galcanezumab,INTERACTS_WITH,MYO-029
Iron,INTERACTS_WITH,Ramipril
Dopexamine,INTERACTS_WITH,Ferulic acid
Witch hazel,IN_PRODUCT,Ac Clear Treatment Mask
Prussian blue,INTERACTS_WITH,Tetracycline
Influenza A virus A/Brisbane/59/2007(H1N1) hemagglutinin antigen (propiolactone inactivated),INTERACTS_WITH,Vindesine
Ecromeximab,INTERACTS_WITH,CR002
acne,TREATED_BY,Minocycline
Olaparib,INTERACTS_WITH,Zidovudine
Bromus secalinus pollen,INTERACTS_WITH,Enalapril
Pyrantel,INTERACTS_WITH,Lincomycin
atherosclerosis,TREATED_BY,Clopidogrel
Angiotensin 1-7,INTERACTS_WITH,Zolmitriptan
Desoxyn,HAS_PRICE,400.201
Tetryzoline,INTERACTS_WITH,Selexipag
Factor IX Complex (Human),INTERACTS_WITH,Rivaroxaban
Sulfamethizole,INTERACTS_WITH,Insulin human
Melengestrol,INTERACTS_WITH,Chlorambucil
Fluorescein,INTERACTS_WITH,Famotidine
Vincamine,INTERACTS_WITH,Trimipramine
Levonorgestrel,IN_PRODUCT,Alesse 28
Disulfiram,MANUFACTURED_BY,"Teva Pharmaceuticals USA, Inc."
BL-1020,INTERACTS_WITH,Talinolol
Quinidex Extentabs Srt 300mg,MANUFACTURED_BY,Wyeth Ayerst Canada Inc.
Norgestrel,INTERACTS_WITH,Glycochenodeoxycholic Acid
Adenovirus type 7 vaccine live,INTERACTS_WITH,Imatinib
Pazopanib,INTERACTS_WITH,Tositumomab
Tenofovir alafenamide,INTERACTS_WITH,Oxaprozin
Calcium levulinate,INTERACTS_WITH,Epitizide
Anthrax vaccine,INTERACTS_WITH,Natalizumab
Bufylline,INTERACTS_WITH,Phenylpropanolamine
31.625,AVAILABLE_AT,Target (CVS)
Bufylline,INTERACTS_WITH,Peginterferon alfa-2b
Phenobarbital,INTERACTS_WITH,Lapatinib
32.2012,AVAILABLE_AT,Ralphs
Valspodar,INTERACTS_WITH,Tegaserod
Carbamazepine,INTERACTS_WITH,Tioguanine
Iobenguane,INTERACTS_WITH,Solriamfetol
Oxandrolone,INTERACTS_WITH,Rivoglitazone
Lasmiditan,INTERACTS_WITH,Ipratropium
Cyproterone acetate,INTERACTS_WITH,Vardenafil
Lestaurtinib,INTERACTS_WITH,Thyrotropin
"Influenza A virus A/Indiana/08/2018 (H3N2) antigen (MDCK cell derived, propiolactone inactivated)",IN_PRODUCT,Flucelvax Quadrivalent (multi-dose Vial)
Poractant alfa,INTERACTS_WITH,Practolol
Everolimus,INTERACTS_WITH,Obinutuzumab
Cefbuperazone,INTERACTS_WITH,Tolmetin
Pilsicainide,INTERACTS_WITH,Tetrandrine
Abilify,HAS_PRICE,7.804
Sandimmune,HAS_PRICE,82.652
Triethylenetetramine,INTERACTS_WITH,"Zinc sulfate, unspecified form"
Conatumumab,INTERACTS_WITH,Fontolizumab
Dextran,INTERACTS_WITH,Ifosfamide
"Rabies virus inactivated antigen, B",INTERACTS_WITH,Daunorubicin
648.58,AVAILABLE_AT,CVS Pharmacy
Canrenoic acid,INTERACTS_WITH,Carprofen
Riluzole,INTERACTS_WITH,Minocycline
Triclabendazole,INTERACTS_WITH,Atorvastatin
Lung Diffusion Test Mix Nohco,MANUFACTURED_BY,Liquid Carbonic Inc.
Omega-3-carboxylic acids,INTERACTS_WITH,Sulodexide
Ditazole,INTERACTS_WITH,Toremifene
CUDC-907,INTERACTS_WITH,Fluorouracil
Mirabegron,INTERACTS_WITH,Pazopanib
Artenimol,INTERACTS_WITH,Etizolam
Desvenlafaxine,INTERACTS_WITH,Lovastatin
Caspofungin,INTERACTS_WITH,Genistein
Figitumumab,INTERACTS_WITH,Equol
Cloprostenol,INTERACTS_WITH,Difenpiramide
CUDC-101,INTERACTS_WITH,Cocaine
Vadimezan,INTERACTS_WITH,Interferon alfa-n3
ORM-12741,INTERACTS_WITH,Theodrenaline
Piroxicam,INTERACTS_WITH,Benzphetamine
Lixisenatide,INTERACTS_WITH,Dapagliflozin
Orlistat,INTERACTS_WITH,Cyclosporine
Mepolizumab,INTERACTS_WITH,Cladribine
Capravirine,INTERACTS_WITH,Terfenadine
Terbinafine,INTERACTS_WITH,Meperidine
Idelalisib,INTERACTS_WITH,Dacarbazine
Cefotiam,INTERACTS_WITH,Probenecid
Quingestanol,INTERACTS_WITH,Alitretinoin
Decamethonium,INTERACTS_WITH,Capreomycin
8.5871,AVAILABLE_AT,Costco
Altavera,MANUFACTURED_BY,"Xiromed, Llc."
Epinephrine,INTERACTS_WITH,Epoprostenol
Sodium bicarbonate,IN_PRODUCT,After Bite the Itch Eraser
Ombitasvir,INTERACTS_WITH,Isavuconazonium
Sagopilone,INTERACTS_WITH,Eliglustat
Fulranumab,INTERACTS_WITH,Bevacizumab
Margetuximab,INTERACTS_WITH,Ethinylestradiol
Bamifylline,INTERACTS_WITH,Febuxostat
Dactinomycin,INTERACTS_WITH,Flucytosine
Dalfampridine,INTERACTS_WITH,Cefonicid
Pemetrexed,INTERACTS_WITH,Cytarabine
Atomoxetine,INTERACTS_WITH,Nabilone
Enduronyl Forte,MANUFACTURED_BY,Abbvie
Zanamivir,INTERACTS_WITH,Tenofovir disoproxil
Axelopran,INTERACTS_WITH,Meperidine
Chloroform,INTERACTS_WITH,Dexmedetomidine
JNJ-26489112,INTERACTS_WITH,Tiotropium
Deflazacort,INTERACTS_WITH,Gallium nitrate
Robenacoxib,INTERACTS_WITH,Ergotamine
actinic keratosis,TREATED_BY,Diclofenac
Candicidin,INTERACTS_WITH,Deslanoside
Deoxycholic acid,INTERACTS_WITH,Drotrecogin alfa
Topiroxostat,INTERACTS_WITH,Famotidine
Benperidol,INTERACTS_WITH,Procyclidine
Tinzaparin,INTERACTS_WITH,Methallenestril
Formononetin,INTERACTS_WITH,BIIB015
Cladosporium herbarum,IN_PRODUCT,Treatment Set TS336851
Acipimox,INTERACTS_WITH,Bezafibrate
Dibenzepin,INTERACTS_WITH,Propranolol
Repaglinide,IN_PRODUCT,Repaglinide Krka
42.3782,AVAILABLE_AT,Rite Aid
Imipenem and Cilastatin,MANUFACTURED_BY,"Fresenius Kabi USA, LLC"
Cyclobarbital,INTERACTS_WITH,Suvorexant
918.328,AVAILABLE_AT,Ralphs
Prenalterol,INTERACTS_WITH,Enalapril
Amisulpride,INTERACTS_WITH,Metyrosine
Bivalirudin,HAS_SIDE_EFFECT,Drug interaction
Hydroxyzine,INTERACTS_WITH,Reboxetine
Klaron,HAS_PRICE,91.095
Zileuton,INTERACTS_WITH,Ticlopidine
Zenatane,HAS_PRICE,89.5
Verapamil,IN_PRODUCT,Calan SR
Chloramphenicol,INTERACTS_WITH,Triamcinolone
Amlodipine,INTERACTS_WITH,Mephentermine
Triethylenetetramine,INTERACTS_WITH,Zinc oxide
Rescinnamine,INTERACTS_WITH,Buspirone
Budesonide,INTERACTS_WITH,Oxaliplatin
Alprostadil,INTERACTS_WITH,Leucovorin
Omarigliptin,INTERACTS_WITH,Chlorthalidone
Emepronium,INTERACTS_WITH,DPDPE
Budipine,INTERACTS_WITH,Olanzapine
Haemophilus influenzae type B strain 1482 capsular polysaccharide tetanus toxoid conjugate antigen,IN_PRODUCT,Act-hib
Pergolide,INTERACTS_WITH,Pinacidil
Copanlisib,INTERACTS_WITH,Trazodone
Rovalpituzumab Tesirine,INTERACTS_WITH,XTL-001
Glyburide,INTERACTS_WITH,Tacrolimus
Ammonia,IN_PRODUCT,4142 First Aid Kit
Cinitapride,INTERACTS_WITH,Labetalol
Fluocortolone,INTERACTS_WITH,Bexarotene
Poractant alfa,INTERACTS_WITH,Prenylamine
Avanafil,INTERACTS_WITH,Olmesartan
Nabiximols,INTERACTS_WITH,Mephentermine
Dopexamine,INTERACTS_WITH,Nicorandil
Dixyrazine,INTERACTS_WITH,Nabilone
Cefazolin,INTERACTS_WITH,Novobiocin
Zortress,HAS_PRICE,1144.54
Tetraferric tricitrate decahydrate,INTERACTS_WITH,Dexrabeprazole
Veltassa,HAS_PRICE,922.02
Travoprost,INTERACTS_WITH,Fenoldopam
Lorlatinib,INTERACTS_WITH,"R,S-Warfarin alcohol"
NovoLog,HAS_SIDE_EFFECT,Eye disorder
Perospirone,INTERACTS_WITH,Doxylamine
Cocaine,INTERACTS_WITH,Minaprine
4-Methoxyamphetamine,INTERACTS_WITH,Cyclothiazide
Phleum pratense pollen,INTERACTS_WITH,Trandolaprilat
Repaglinide,INTERACTS_WITH,Ridaforolimus
Ropivacaine,INTERACTS_WITH,Valsartan
Cefmetazole,INTERACTS_WITH,Cefditoren
Ataluren,INTERACTS_WITH,Ambrisentan
Castanospermine,INTERACTS_WITH,Vindesine
Buserelin,INTERACTS_WITH,Carbutamide
Elexacaftor,INTERACTS_WITH,Lesinurad
Pentaerithrityl,INTERACTS_WITH,Diphenidol
Dextromoramide,INTERACTS_WITH,Linezolid
Zinc trihydroxide,INTERACTS_WITH,Penimepicycline
Prednylidene,INTERACTS_WITH,Zidovudine
Torasemide,INTERACTS_WITH,"2,5-Dimethoxy-4-ethylamphetamine"
Peficitinib,INTERACTS_WITH,Betamethasone
Oxymetazoline,INTERACTS_WITH,Chlorothiazide
Voclosporin,INTERACTS_WITH,Phenylalanine
Apo-abacavir-lamivudine-zidovudine,MANUFACTURED_BY,Apotex Corporation
Methallenestril,INTERACTS_WITH,Epratuzumab
Amiodarone,INTERACTS_WITH,Fluvastatin
Pentobarbital,IN_PRODUCT,Cafergot Pb Tab
Mangafodipir,INTERACTS_WITH,Cefuroxime
Bupranolol,INTERACTS_WITH,Diethylnorspermine
Toviaz,HAS_PRICE,301.935
Budesonide,INTERACTS_WITH,Mercaptopurine
27.623,AVAILABLE_AT,Albertsons (Sav-on)
Ampicillin,IN_PRODUCT,Ampicillin
Aniline,INTERACTS_WITH,Secukinumab
Quinagolide,INTERACTS_WITH,Cyamemazine
Infasurf,MANUFACTURED_BY,ONY Biotech Inc.
Ixekizumab,INTERACTS_WITH,Interferon alfa-2b
Apramycin,INTERACTS_WITH,Temocillin
Nizofenone,INTERACTS_WITH,Cilnidipine
Isoflavone,INTERACTS_WITH,Mannitol
Victoza,HAS_PRICE,1161.49
Eplerenone,IN_PRODUCT,Eplerenone
Sotagliflozin,INTERACTS_WITH,Nalidixic acid
Carindacillin,INTERACTS_WITH,Cyproterone acetate
Difluprednate,INTERACTS_WITH,Tacrolimus
Beraprost,INTERACTS_WITH,Phenylbutazone
Zimelidine,INTERACTS_WITH,Perampanel
Salicylamide,INTERACTS_WITH,Desflurane
Bornaprine,INTERACTS_WITH,Propantheline
Ravuconazole,INTERACTS_WITH,Tetrandrine
Human adenovirus e serotype 4 strain cl-68578 antigen,INTERACTS_WITH,Natalizumab
Triflupromazine,INTERACTS_WITH,Sertraline
Baricitinib,INTERACTS_WITH,Methimazole
Potassium lactate,INTERACTS_WITH,Trandolaprilat
Danaparoid,INTERACTS_WITH,"Synthetic Conjugated Estrogens, B"
Sodium sulfate,INTERACTS_WITH,Dimetindene
Valsartan,INTERACTS_WITH,Lithium carbonate
Minaprine,INTERACTS_WITH,Zaltoprofen
Estradiol valerate,INTERACTS_WITH,Labetuzumab
Mannitol busulfan,INTERACTS_WITH,Omapatrilat
Rufloxacin,INTERACTS_WITH,Chlorpropamide
Chlorcyclizine,INTERACTS_WITH,Gepefrine
GPI-1485,INTERACTS_WITH,Tenofovir
Trestolone,INTERACTS_WITH,Pentosan polysulfate
Aliskiren,IN_PRODUCT,Enviage
Aluminium glycinate,INTERACTS_WITH,Cholic Acid
Glisoxepide,INTERACTS_WITH,Lipoic acid
Enoxaparin,INTERACTS_WITH,Vitamin E
Eltrombopag,INTERACTS_WITH,Magnesium peroxide
Prajmaline,INTERACTS_WITH,Betaxolol
Penicillamine,INTERACTS_WITH,Tioguanine
Grazoprevir,INTERACTS_WITH,Enzalutamide
Temazepam,INTERACTS_WITH,Fluvoxamine
Pravastatin,INTERACTS_WITH,Letermovir
Solithromycin,INTERACTS_WITH,Dicoumarol
Mizolastine,INTERACTS_WITH,Sulpiride
Paclitaxel,INTERACTS_WITH,Procarbazine
25-desacetylrifapentine,INTERACTS_WITH,Anisodamine
Cimicoxib,INTERACTS_WITH,Atropine
Aluminium acetoacetate,INTERACTS_WITH,Sarecycline
Darolutamide,INTERACTS_WITH,Carvedilol
Lobucavir,INTERACTS_WITH,Isoprenaline
Platelet Activating Factor,INTERACTS_WITH,Vorapaxar
Telmisartan,INTERACTS_WITH,Isoprenaline
Fluprostenol,INTERACTS_WITH,Nabumetone
Telisotuzumab vedotin,INTERACTS_WITH,CT-011
Gavestinel,INTERACTS_WITH,Pexidartinib
Imipramine oxide,INTERACTS_WITH,Bosentan
Deferoxamine,IN_PRODUCT,Desferal
Tauroursodeoxycholic acid,INTERACTS_WITH,Phenindione
800 Sodium Bicarbonate Powder,MANUFACTURED_BY,Baxter Laboratories
Rozrolimupab,INTERACTS_WITH,Methallenestril
Lisinopril,HAS_SIDE_EFFECT,Hyperhidrosis
Haloprogin,INTERACTS_WITH,Tioclomarol
Piracetam,INTERACTS_WITH,Sulfasalazine
Raxibacumab,INTERACTS_WITH,Inotuzumab ozogamicin
Loperamide,INTERACTS_WITH,Acenocoumarol
Tianeptine,INTERACTS_WITH,Hydrochlorothiazide
Sarpogrelate,INTERACTS_WITH,Droperidol
Hydroxytyrosol,INTERACTS_WITH,Anistreplase
25.237,AVAILABLE_AT,Pavilions Pharmacy
Tiazac,HAS_PRICE,48.518
Gastric inhibitory polypeptide,INTERACTS_WITH,Niacin
Entecavir,INTERACTS_WITH,Moxifloxacin
Uric acid,INTERACTS_WITH,Betaxolol
Lovaza,HAS_SIDE_EFFECT,Renal cyst
Bretylium,INTERACTS_WITH,Idazoxan
Solifenacin,INTERACTS_WITH,Quinaprilat
Sodium oxybate,INTERACTS_WITH,Cyproheptadine
Nefazodone,INTERACTS_WITH,Benazepril
Antihemophilic factor human,INTERACTS_WITH,Otamixaban
Topicort,HAS_PRICE,40.76
Clonixin,INTERACTS_WITH,Protriptyline
Tetraferric tricitrate decahydrate,INTERACTS_WITH,Sarecycline
79.534,AVAILABLE_AT,Ralphs
Pyridostigmine,INTERACTS_WITH,Tolterodine
Dipotassium phosphate,INTERACTS_WITH,Amoxapine
36.7292,AVAILABLE_AT,Walmart Neighborhood Market
Rifaximin,INTERACTS_WITH,Carfilzomib
8.7901,AVAILABLE_AT,Walgreens
Domoic Acid,INTERACTS_WITH,Profenamine
Netilmicin,INTERACTS_WITH,Hetacillin
Avatrombopag,INTERACTS_WITH,Oseltamivir
Miocamycin,INTERACTS_WITH,Flunisolide
Bisoxatin,INTERACTS_WITH,Tropatepine
Enrofloxacin,INTERACTS_WITH,Ferric pyrophosphate citrate
Insulin degludec,INTERACTS_WITH,Lomefloxacin
Levalbuterol,MANUFACTURED_BY,"Nucare Pharmaceuticals,inc."
Coumarin,INTERACTS_WITH,Prednisolone
Ethyl biscoumacetate,INTERACTS_WITH,Teriflunomide
Cefetamet,INTERACTS_WITH,Cyclosporine
Difemerine,INTERACTS_WITH,Aclidinium
Ipafricept,INTERACTS_WITH,Hexestrol
Pheneturide,INTERACTS_WITH,Dronabinol
540.244,AVAILABLE_AT,Albertsons (Sav-on)
Oxazepam,INTERACTS_WITH,Zolpidem
Oxytetracycline,INTERACTS_WITH,Alcuronium
Alzheimer's disease,TREATED_BY,Memantine
6046.0,AVAILABLE_AT,Pavilions Pharmacy
Cerlapirdine,INTERACTS_WITH,Acenocoumarol
Esmolol,INTERACTS_WITH,Insulin degludec
Dutogliptin,INTERACTS_WITH,Rosoxacin
Barbital,INTERACTS_WITH,Levorphanol
Atracurium besylate,INTERACTS_WITH,Quinine
Pipenzolate,INTERACTS_WITH,Phenazocine
Benidipine,INTERACTS_WITH,Hydroquinine
arthritis,TREATED_BY,Meloxicam
Calcium Phosphate,IN_PRODUCT,28tak Gum Care Tooth
Teriparatide,INTERACTS_WITH,Lestaurtinib
350.784,AVAILABLE_AT,CVS Pharmacy
Aminoglutethimide,INTERACTS_WITH,Estradiol valerate
Ustekinumab,INTERACTS_WITH,Veltuzumab
524.46,AVAILABLE_AT,Ralphs
Carbocaine 3%,MANUFACTURED_BY,Kodak Canada Inc.
Trimethaphan,INTERACTS_WITH,Dronedarone
BCG vaccine,INTERACTS_WITH,Cefmetazole
Dipentum,MANUFACTURED_BY,Carilion Materials Management
Sonepcizumab,INTERACTS_WITH,Briakinumab
Deacetylbisacodyl,INTERACTS_WITH,Benzquinamide
Tokuhon Medicated Plaster,MANUFACTURED_BY,Eastland Drug Co. Ltd.
Teriflunomide,INTERACTS_WITH,Pentostatin
Hexamethonium,INTERACTS_WITH,Dronedarone
Dihydrostreptomycin,INTERACTS_WITH,Piretanide
Apraclonidine,INTERACTS_WITH,Escitalopram
Rosuvastatin,INTERACTS_WITH,Cyclic adenosine monophosphate
Pyridostigmine,INTERACTS_WITH,Tubocurarine
Miglitol,INTERACTS_WITH,Dosulepin
Nitrendipine,INTERACTS_WITH,Methoxamine
Clevidipine,INTERACTS_WITH,Nizatidine
PEV3A,INTERACTS_WITH,Epirubicin
Cardene,HAS_PRICE,170.25
Methylprednisolone,INTERACTS_WITH,Interferon gamma-1b
Chlorcyclizine,INTERACTS_WITH,Ofloxacin
Azilsartan medoxomil,INTERACTS_WITH,Lornoxicam
Aramchol,INTERACTS_WITH,Megestrol acetate
Promacta,HAS_SIDE_EFFECT,Oedema peripheral
Ambien,HAS_PRICE,16.2409
Entrectinib,INTERACTS_WITH,Duvelisib
Cytarabine,INTERACTS_WITH,Pemetrexed
Efalizumab,INTERACTS_WITH,Gemtuzumab ozogamicin
Kaolin,INTERACTS_WITH,Clindamycin
Bencyclane,INTERACTS_WITH,Tocainide
Imipramine oxide,INTERACTS_WITH,Deserpidine
Washington/Oregon Inland Weed Mixture,MANUFACTURED_BY,"Antigen Laboratories, Inc."
Vitamin D,INTERACTS_WITH,Fosphenytoin
Amoxapine,INTERACTS_WITH,Spirapril
Tosylchloramide,INTERACTS_WITH,Methotrexate
Lonidamine,INTERACTS_WITH,Melengestrol acetate
Ioversol,IN_PRODUCT,Optiray 300
Perindoprilat,INTERACTS_WITH,Tenamfetamine
2.75% Travas. Amino Acid InJ.W.elecw.25%dex,MANUFACTURED_BY,Clintec Nutrition Company
Adrafinil,INTERACTS_WITH,Selexipag
TG4010,INTERACTS_WITH,Pentostatin
Vapreotide,INTERACTS_WITH,Aripiprazole lauroxil
Safrazine,INTERACTS_WITH,Zomepirac
Emapalumab,INTERACTS_WITH,Interferon alfa-n1
Iodixanol,INTERACTS_WITH,Cefpiramide
Indium In-111 satumomab pendetide,INTERACTS_WITH,Technetium Tc-99m arcitumomab
Sodium tartrate,INTERACTS_WITH,Propiverine
Pivhydrazine,INTERACTS_WITH,Salsalate
9-Methylguanine,INTERACTS_WITH,Peginterferon alfa-2b
Cethromycin,INTERACTS_WITH,Bufylline
Phenelzine,INTERACTS_WITH,Methotrimeprazine
Cephalosporin analog,INTERACTS_WITH,Phensuximide
Evening primrose oil,INTERACTS_WITH,Etacrynic acid
Propanidid,INTERACTS_WITH,Droperidol
"Quahog, unspecified",IN_PRODUCT,Shellfish Mix
Tetrabenazine,MANUFACTURED_BY,Dr. Reddys Laboratories Inc
Neamine,INTERACTS_WITH,Carfecillin
Teriparatide,INTERACTS_WITH,MMDA
Enfortumab vedotin,INTERACTS_WITH,Ivosidenib
Celecoxib,INTERACTS_WITH,Brexpiprazole
Hydroflumethiazide,INTERACTS_WITH,Cariprazine
Itraconazole,INTERACTS_WITH,Didanosine
Sitafloxacin,INTERACTS_WITH,Nateglinide
Iothalamic acid,INTERACTS_WITH,Cephalothin Group
Eptifibatide,HAS_SIDE_EFFECT,Blood disorder
secondary neoplasm,TREATED_BY,Nivolumab
Zinc ascorbate,INTERACTS_WITH,Tigecycline
Pibubab gold Grain Pack,MANUFACTURED_BY,Khleekorea
Lindane,IN_PRODUCT,Lindane
Chinese (Siberian) Elm,MANUFACTURED_BY,"Antigen Laboratories, Inc."
rheumatoid arthritis,TREATED_BY,Oxaprozin
Ulipristal,INTERACTS_WITH,Hydrocortisone
Sulfamazone,INTERACTS_WITH,Saxagliptin
378.337,AVAILABLE_AT,Pavilions Pharmacy
Nadroparin,INTERACTS_WITH,Bamet-UD2
Vandetanib,INTERACTS_WITH,Levofloxacin
Fenbufen,INTERACTS_WITH,Phentermine
Guanoxan,INTERACTS_WITH,Diazoxide
Cefpirome,INTERACTS_WITH,Lornoxicam
Tepoxalin,INTERACTS_WITH,Mitomycin
Nelfinavir,INTERACTS_WITH,Asenapine
Trastuzumab deruxtecan,INTERACTS_WITH,Moxestrol
16.2,AVAILABLE_AT,GeniusRx
Hemin,INTERACTS_WITH,4-hydroxycoumarin
Phalaris arundinacea pollen,INTERACTS_WITH,Nadolol
Ritodrine,INTERACTS_WITH,Riociguat
Darifenacin,INTERACTS_WITH,Hexocyclium
Dextroamphetamine,INTERACTS_WITH,Isradipine
Alfentanil,INTERACTS_WITH,Ruxolitinib
Mevastatin,INTERACTS_WITH,Methotrexate
3.0187,AVAILABLE_AT,Rite Aid
Chlorprothixene,INTERACTS_WITH,Dicoumarol
16.1005,AVAILABLE_AT,Albertsons (Sav-on)
Dalantercept,INTERACTS_WITH,Estradiol benzoate
Abstral,MANUFACTURED_BY,"Galena Biopharma, Inc."
Isavuconazole,INTERACTS_WITH,Rifaximin
Apriso,MANUFACTURED_BY,"Physicians Total Care, Inc."
Ephedrine,INTERACTS_WITH,Metyrosine
Naltrexone,IN_PRODUCT,Naltrexone Hydrochloride
Methyldopa,INTERACTS_WITH,Ephedra sinica root
Dexverapamil,INTERACTS_WITH,Cicletanine
Rilmenidine,INTERACTS_WITH,Guanfacine
myxedema,TREATED_BY,Liothyronine
Lovaza,MANUFACTURED_BY,Lake Erie Medical Dba Quality Care Produts Llc
Cephaloglycin,INTERACTS_WITH,Floctafenine
maturity-onset diabetes of the young type 2,TREATED_BY,Glyburide
ONT-093,INTERACTS_WITH,Fedratinib
Nisoldipine,IN_PRODUCT,Sular
Phenylacetic acid,INTERACTS_WITH,Melengestrol
Acuvail,HAS_PRICE,327.952
1557.37,AVAILABLE_AT,CVS Pharmacy
Norepinephrine,INTERACTS_WITH,Guanazodine
Pilsicainide,INTERACTS_WITH,Cholic Acid
Abemaciclib,INTERACTS_WITH,Dronabinol
Collagenase clostridium histolyticum,INTERACTS_WITH,Edetic acid
Odanacatib,INTERACTS_WITH,Voxilaprevir
Estradiol,INTERACTS_WITH,Hyaluronidase (ovine)
Diflorasone,INTERACTS_WITH,Insulin aspart
Meropenem,HAS_SIDE_EFFECT,Blood urea increased
Doconexent,IN_PRODUCT,CitraNatal Harmony
Glembatumumab vedotin,INTERACTS_WITH,MYO-029
Uracil,INTERACTS_WITH,Coumarin
Cabergoline,INTERACTS_WITH,Polythiazide
Nebivolol,INTERACTS_WITH,Amifostine
Tildrakizumab,INTERACTS_WITH,Epratuzumab
Hydrocortamate,INTERACTS_WITH,Mifepristone
Flumequine,INTERACTS_WITH,NBI-6024
Eflornithine,IN_PRODUCT,Vaniqa
Gimatecan,INTERACTS_WITH,Sulfasalazine
Iron Dextran,IN_PRODUCT,Dexferrum
Methylergometrine,INTERACTS_WITH,Guanadrel
